N,P,K,temperature,humidity,ph,rainfall,label
73.4083209298255,48.17663814745334,37.911427875439074,24.515401318487626,84.22300539103027,5.947779286437335,199.03909756341457,rice
19.459891465510303,27.618005232659154,28.759216095072148,27.083912217172127,48.63726043331945,5.567358036057609,97.15465527898255,mango
34.705869597842906,57.91938518824001,18.512754498444,31.369079673228,63.43041793638377,7.335204977543453,61.05109864984996,blackgram
25.182620273276058,29.038077524041704,28.383925650636478,29.24409288481625,94.27144751002591,5.656763653396772,186.84840472338757,coconut
2.610250227943082,11.939964806445365,32.18980726731429,29.332370187799423,96.00972961638489,5.659906683455496,182.55998635607563,coconut
106.59284107473479,71.4592912722767,53.51054604538435,29.148464247744446,84.61672986260507,5.921166098376916,115.90761591326397,banana
23.210630878245013,44.43222639355496,25.762622848542122,29.351074564759834,91.88796545157406,6.813040992935296,54.24461917857417,mungbean
113.44568646644981,51.9278700843857,22.19941141078711,22.67632589264996,76.8572667463322,6.169030721610696,62.295093542752525,cotton
23.209734453131706,11.484067003438193,28.208692796497058,28.653260514131635,94.52009973574881,5.919305304676907,214.43538250990088,coconut
13.331292281365263,19.7626269879476,36.35363929839166,30.182891847321756,93.23348419223888,6.259133537206592,191.28681252277096,coconut
-1.7322008084769145,19.800622527669848,45.83936842072393,18.62023287647253,88.49051492034737,6.66176852392887,102.07187507589228,pomegranate
72.79484407381614,37.77989524853024,37.17844422615084,22.395051819557967,80.24280778463734,6.130598094500743,223.55351148966426,rice
108.20368664444962,43.08321197593659,26.364233638743656,22.764369572141124,64.79047111494815,6.9758105771943955,126.11655304256136,coffee
5.856573841506398,69.86724790076275,20.38389301526789,30.141598418129213,34.50683191858456,5.647736846627253,160.368915319675,pigeonpeas
94.08463547245341,19.390161674356968,57.44581527280296,26.84815314127135,84.14798138236407,6.317534749081615,43.18854356038034,watermelon
106.514611090555,22.625521030630054,42.655091456368325,27.155039136224083,85.81790619861496,6.88756238239736,45.61437847755538,watermelon
1.3319291724211997,139.89167640258947,203.60827425356683,23.477710631283376,92.40275469857264,5.441786018144433,111.91042876378498,apple
95.68618090218017,53.451671275664594,19.417978513582465,22.981259338992835,81.30062447134156,7.781242838319355,92.07752165528035,cotton
4.84530825601556,3.313627481282218,7.330629092266234,22.76622814493957,90.37918233644486,6.870526022321534,114.40427949606598,orange
15.722519261703628,70.05256550758858,22.074429020626184,20.844607527911247,64.68666217430018,7.340781153019353,57.1825631643737,lentil
109.69139245837523,94.8384894915125,50.981921950927656,25.50636511112738,78.4660424253729,5.572119603856803,112.29480497526284,banana
4.155662774744391,79.77527237934922,25.650721362035895,29.28339793322613,50.85342322057689,5.681495253009249,184.02296672948356,pigeonpeas
10.980096853703216,65.09219826893246,21.2867015287733,25.852658372543026,60.471249443806265,7.25092703063883,47.59253214566294,lentil
87.97855889502239,9.406249869168573,49.17421414963842,29.185432617780677,91.64400448895887,6.265806290801306,22.874502197253314,muskmelon
72.40721126233545,45.96691194559953,44.80499462977099,20.334441783729027,81.91816976660077,7.281560657998153,195.21921510586347,rice
76.79913220671753,51.198538170716795,17.030311124295636,25.631912878582902,69.05280124514702,6.482807326501409,93.54063020073087,maize
67.43315273061728,72.97808211267298,48.600994782512565,35.7381617752224,90.53176729936563,6.851946972278165,145.43097916034256,papaya
103.42526739069056,68.9064154647312,52.22727440373246,27.671913308923436,78.02430477978747,5.880718696312009,99.23754068573038,banana
103.89831680171605,67.12174242660713,48.19522607388657,28.441755554796828,77.4458851468955,5.566737804631881,102.59772913556769,banana
28.123486286893968,40.72116927685731,20.970524530506985,29.123697315459598,83.20513297068337,6.3249996432539195,47.25350973189746,mungbean
8.087174629256449,10.07688893123206,1.1406655003649169,11.460406512184038,92.97857173723784,6.834544857452836,112.32820783662812,orange
53.83445162821926,63.88589179474275,76.0518910565446,18.457215903952886,15.22524035535273,7.580331612210714,83.42428843790307,chickpea
73.68276337751675,60.41537428278848,44.49326037937443,25.998792926933493,81.80314254414914,4.939847110911529,280.2000551744751,rice
30.567726274705393,116.89046334403763,202.80435553005577,39.40340396154579,82.6478577344463,6.213809769037887,77.44942540123787,grapes
56.93021882078099,62.08917338095111,49.416440912677764,28.38537688555716,93.13028045119174,6.664229052832563,149.4531391507035,papaya
21.96520233217032,80.20981146475673,22.967076601686745,25.349928374920196,18.979770728945294,5.640492781513859,60.97782791755189,kidneybeans
36.19502506926773,65.21424213220415,15.172026919910826,26.239624737887,70.92633286763513,7.020437918455195,72.3524435585745,blackgram
103.30855846872315,18.74135493447662,47.53478897834897,26.16179542540766,90.33669691448755,6.523102571296984,59.884060092874684,watermelon
48.1747338781564,71.84592366270377,16.35754426271241,31.243244327659205,69.72896143933413,7.218353232009769,70.78363843285415,blackgram
17.426714173873556,6.117435378832078,32.15898537513819,28.27012193688144,95.4239913238502,5.82167357226103,216.69659930385043,coconut
32.3225840350314,62.83489566818549,45.149348697498965,31.789275743881785,93.20694510215436,7.118647085163629,46.43451059331152,papaya
99.41078244896504,3.5166888442509583,48.11348957243838,26.902378605600852,93.16963161625957,6.036373139847754,29.29120146529256,muskmelon
9.97691723751325,130.9380376536675,194.96837156878405,20.8845749137962,82.84091348067926,6.360321901904213,73.99509636328438,grapes
-0.7754963290595809,4.740061030513217,4.4130423844792315,22.213289355948838,91.79120011034692,6.765877964592146,116.68337705977434,orange
22.1582508666176,12.27078915752591,10.709731425494489,28.421014405356445,88.31254989091202,6.5314799542015205,114.17398117400258,orange
73.03960655036273,54.541400534842964,12.853501158944177,25.52597992699025,66.05571803249899,6.599420833865253,58.960492503343445,maize
56.7251729933631,61.31495022422189,80.64311550879518,20.156784498183498,12.82016098955866,6.704559280786582,75.72192303351065,chickpea
8.5286441631954,21.42392620172729,36.4172207157279,18.61546856772479,85.65651279064089,6.979628461362561,104.05108590163317,pomegranate
26.52990689285214,65.52547061718516,19.513319539532546,18.90714109825237,43.548321482169925,5.451938997193878,135.6326768151035,pigeonpeas
85.58330229747357,61.80844475969967,20.368781971215206,19.684497683361492,59.7255520734086,6.577490857261884,62.633841879954815,maize
62.29595930678214,57.70358721095448,56.02511403492279,44.44872748581592,94.20090893814051,6.5717780356393325,99.71484210801201,papaya
108.18311869482469,82.14642389751259,53.63428905498646,26.79700221476128,77.64730256190055,6.0050807510844235,102.62817326099666,banana
16.430872611386476,29.549410225678976,30.750146711931023,27.235016767106487,51.60703399514455,4.787579742698549,93.78113531174259,mango
20.355830888991317,129.28286690391522,198.90315222906153,30.518833064210288,81.46003352583494,6.289540256428915,65.04923917368482,grapes
7.906148441007967,39.720167799016465,16.29510785121483,28.215323419987154,62.2538046792728,8.15788078442525,72.31828955723138,mothbeans
33.23432815964065,142.38726154996255,195.12451919566007,21.897526672076822,92.59432613440248,5.930690194573474,118.1710553312141,apple
9.072102734577216,32.22792817463184,36.40332537340791,21.089426400078985,91.29385471326076,6.236012822800093,105.54051346793791,pomegranate
90.94527893942316,15.76931924776443,51.61084903265979,25.89286779945903,84.27873991389379,6.754781287125653,44.03894487948263,watermelon
14.095884027694936,146.39664879826105,199.16547388576853,26.6203210709874,82.42773344524753,5.801271472319603,67.9472530354933,grapes
46.23697280622525,53.48443035712866,14.462687548377076,28.16427781953161,63.99462994170999,6.81493932857391,68.80554031600752,blackgram
81.69202860199809,42.50531376247456,36.81750338748898,22.601816067845114,51.65911904669659,6.87141301217945,120.27527143597293,coffee
121.14020718048909,52.29497366007155,11.461282952833379,23.849203712557813,75.58738360295054,6.319045896517735,60.44455699928083,cotton
9.751503765210245,143.360804799033,200.9138229589664,24.907397360067506,82.86002892143448,6.383105027031529,75.21991822020712,grapes
91.95905613450148,9.372246659332696,51.76897497280868,29.29968624439304,94.86330134459159,6.400860081035399,29.511911146274283,muskmelon
109.8570350367312,10.130206692725661,47.15307121800112,26.76554046319863,84.82040921833998,6.2788711078659425,52.062457902010834,watermelon
98.39237301397901,48.603295332387866,40.70716113266948,26.822488660816514,85.16725563422104,5.440194670254111,286.2574050055842,rice
43.708395908217625,48.072504021650346,20.089792217019337,30.885294142590865,46.17869750623858,6.733600393794688,54.09395958462298,mothbeans
8.19184313931708,146.17173200929625,192.18232446178547,23.436001968662985,94.78091701667299,5.769916089323254,122.22552016196275,apple
85.49581722437344,28.11178812164996,37.42024511156397,25.849839422788428,68.08269146217724,6.893328473535209,120.17823887768328,coffee
103.22086087763009,43.103260434516905,13.869620461181967,23.349407288593667,76.88693752245763,7.443490472600166,90.90114812617769,cotton
95.10971086062557,23.614538319031748,46.32050845495069,25.84689882730276,83.33936288463026,6.177919549615967,56.77540085154114,watermelon
61.703448178646624,55.735416872294984,35.19319001430024,23.264364967520592,79.62208469767602,7.2606862538591885,180.7347211450246,jute
61.156426018501904,40.385883183700244,46.21461792636448,24.287314450101952,83.01786397153631,5.156346767824423,217.6695679197681,rice
40.98258670972707,15.383684472931492,40.096432377965776,18.435061391488027,85.57462104035797,5.737604664815503,112.8312965891737,pomegranate
9.536503955473888,15.742413491348756,34.81398057801648,19.14258187272498,86.7655581920484,6.08231063407747,113.17532932087589,pomegranate
98.05804923632498,56.63092505671726,18.439692959506345,24.970181827509734,60.87954581764498,6.999807542881008,85.84521719547844,maize
122.19665744169001,32.38427583862371,23.075951681849773,26.656179810459896,65.37479935213138,6.345156919178583,158.82756712053342,coffee
88.20109843684097,10.001499730470337,57.92084418413434,25.102526144106754,85.30721560551783,7.108531190761024,38.679684459881294,watermelon
107.93719413150352,17.982068744303383,57.14875775677144,25.2945181186374,89.72172112142617,6.83724781183516,53.36195723091809,watermelon
26.846391747603974,58.11418636841954,27.745024830458824,20.025167757340324,20.038434604670815,5.737790460864048,145.06295450105785,kidneybeans
8.322079075899358,53.87063978876659,12.754484674403265,28.486791282357526,69.74594393588461,7.36988859430564,32.066339536465435,lentil
59.1004496183854,51.8419743487324,47.94114238072423,43.12839752641992,90.84567150161553,6.770112242870194,197.71521652032874,papaya
29.834479746097266,146.45356627146168,196.78057803042879,22.419717489581103,93.319634875715,5.947816877338477,106.22287765959454,apple
135.27203446999727,62.59337159552929,13.100344913606488,25.268385355119182,81.6030772214704,7.415826555711864,81.76734208956893,cotton
49.477768305409995,59.62802994182791,27.746766398483956,27.98672174453605,63.49351458710944,7.502554396106342,66.38763404704765,blackgram
36.684834801560356,122.91471853020386,209.84777190369334,35.00571544628759,82.41988175418315,5.384448039254441,68.346273868289,grapes
82.81675551353375,53.2052845423307,23.667200580383025,25.759646228308274,72.04088202413827,7.0144639922052265,102.45573360192863,maize
81.825570736835,34.03483417594171,37.648310918941775,24.128380832345808,82.14441096210038,6.288710004555994,224.9847962700638,rice
18.952610545241555,131.06891532666364,202.88115672247156,9.995800027286736,78.83643697563795,6.358762145651732,64.97755274104632,grapes
48.978087215659166,51.4040347111815,82.65669734488405,20.79503579007081,14.72905879560099,7.014549147379555,90.07147055437375,chickpea
-0.17886559239488964,80.82826653726403,14.362171534651527,24.792836732912168,47.165291357526,6.589297364986234,178.20486430300966,pigeonpeas
123.5868750192893,19.98422931988533,48.65427492405551,27.215820717352962,87.71488136995404,6.442657793233969,57.098184402532915,watermelon
88.700977067214,42.295917305854,14.592937618319606,26.449618296438015,66.20457884825997,6.039542692021368,109.42678870957513,maize
115.32298133101904,79.2401377127353,51.844556076286004,25.569788476219223,75.49158441402747,6.002002862001613,96.59258241836214,banana
91.42268123879927,83.03934837729534,49.143087255170826,29.51723682591543,84.66485894324326,5.74773724277898,112.10722709958664,banana
51.424130317749764,60.44653608680877,49.134221062735065,31.137537064729827,94.813147318148,6.585757598666011,65.65794595286002,papaya
66.86907956349327,57.28910728154483,54.32517330722137,36.38822141970411,92.15912569155617,6.952283386538575,144.5317342546262,papaya
29.82660592937013,10.94224453056183,6.67951172562242,25.66105900854403,91.25941974581363,7.006348952837459,118.67515221331506,orange
32.86694546378645,19.5768926253033,39.34862339046681,19.533611437379815,91.74536751754201,6.571758138023808,114.15331603149455,pomegranate
14.231421999809623,80.4088314168072,20.342228524678863,32.1446333786858,34.48268583798373,6.56133339464357,97.17577346957032,pigeonpeas
11.249064257810211,59.71232445722498,26.124665594601666,21.265812991302372,40.19896706387965,4.600451695923102,132.9282422330304,pigeonpeas
